,GBP,HKD,IDR,ILS,DKK,INR,CHF,MXN,CZK,SGD,THB,HRK,EUR,MYR,NOK,CNY,BGN,PHP,PLN,ZAR,CAD,ISK,BRL,RON,NZD,TRY,JPY,RUB,KRW,USD,AUD,HUF,SEK
2017-12-31,0.7397898774,7.8145584925,13540.4986241974,3.4716084383,6.2077044943,63.8751771867,0.9757358459,19.7291753523,21.2915867589,1.3361127324,32.6198615859,6.2036187776,0.8338197282,4.0470274327,8.2050362712,6.5074626866,1.6307846244,49.8582506462,3.4828650046,12.3450346035,1.2539814892,,3.3126823981,3.8843492037,1.404986242,3.7908780122,112.5740015009,57.8604185775,1066.9640623697,1.0,1.2795797549,258.7592762445,8.2079546402
2017-12-30,0.7397898774,7.8145584925,13540.4986241974,3.4716084383,6.2077044943,63.8751771867,0.9757358459,19.7291753523,21.2915867589,1.3361127324,32.6198615859,6.2036187776,0.8338197282,4.0470274327,8.2050362712,6.5074626866,1.6307846244,49.8582506462,3.4828650046,12.3450346035,1.2539814892,,3.3126823981,3.8843492037,1.404986242,3.7908780122,112.5740015009,57.8604185775,1066.9640623697,1.0,1.2795797549,258.7592762445,8.2079546402
2017-12-29,0.7397898774,7.8145584925,13540.4986241974,3.4716084383,6.2077044943,63.8751771867,0.9757358459,19.7291753523,21.2915867589,1.3361127324,32.6198615859,6.2036187776,0.8338197282,4.0470274327,8.2050362712,6.5074626866,1.6307846244,49.8582506462,3.4828650046,12.3450346035,1.2539814892,,3.3126823981,3.8843492037,1.404986242,3.7908780122,112.5740015009,57.8604185775,1066.9640623697,1.0,1.2795797549,258.7592762445,8.2079546402
2017-12-28,0.7438243674,7.8158203452,13561.9993296464,3.4784648902,6.2388972683,64.0799396682,0.9807273337,19.6641528406,21.4890229596,1.3380258086,32.6202446791,6.2942014413,0.8379420144,4.0665325959,8.2679738562,6.5360315066,1.6388469918,49.9086643204,3.5032679739,12.3449807273,1.2610189375,,3.3095357801,3.898106251,1.4124350595,3.8092006033,112.904307022,57.6486509134,1069.5240489358,1.0,1.2845651081,260.0134070722,8.2497067203
2017-12-27,0.7447919294,7.8144598571,13554.7540983607,3.4831441782,6.2589323245,64.1551071879,0.9896595208,19.774779319,21.7234131988,1.3398066414,32.8095838588,6.3386296763,0.8406893653,4.0757461118,8.2896174863,6.5552753258,1.6442202606,49.9621689786,3.5211433375,12.4512820513,1.2633879781,,3.2951660361,3.9091214796,1.4144598571,3.8230348886,113.2408575032,57.6691046658,1074.1740226986,1.0,1.2875998319,261.4459857083,8.2998738966
2017-12-26,0.7472201131,7.8164177845,13558.1709271914,3.4847717877,6.2805196997,64.0399055092,0.9900447144,19.5102505695,21.7244579431,1.3438791867,32.75963891,6.3629460896,0.8436682696,4.079473551,8.3491942968,6.5759723277,1.6500464018,50.0987091875,3.5412975618,12.7044630051,1.2703113136,,3.3197502742,3.9163081077,1.426136843,3.8175989201,113.363705391,58.2932590905,1076.8075592677,1.0,1.2957057285,263.072639838,8.3799038218
2017-12-25,0.7472201131,7.8164177845,13558.1709271914,3.4847717877,6.2805196997,64.0399055092,0.9900447144,19.5102505695,21.7244579431,1.3438791867,32.75963891,6.3629460896,0.8436682696,4.079473551,8.3491942968,6.5759723277,1.6500464018,50.0987091875,3.5412975618,12.7044630051,1.2703113136,,3.3197502742,3.9163081077,1.426136843,3.8175989201,113.363705391,58.2932590905,1076.8075592677,1.0,1.2957057285,263.072639838,8.3799038218
2017-12-24,0.7472201131,7.8164177845,13558.1709271914,3.4847717877,6.2805196997,64.0399055092,0.9900447144,19.5102505695,21.7244579431,1.3438791867,32.75963891,6.3629460896,0.8436682696,4.079473551,8.3491942968,6.5759723277,1.6500464018,50.0987091875,3.5412975618,12.7044630051,1.2703113136,,3.3197502742,3.9163081077,1.426136843,3.8175989201,113.363705391,58.2932590905,1076.8075592677,1.0,1.2957057285,263.072639838,8.3799038218
2017-12-23,0.7472201131,7.8164177845,13558.1709271914,3.4847717877,6.2805196997,64.0399055092,0.9900447144,19.5102505695,21.7244579431,1.3438791867,32.75963891,6.3629460896,0.8436682696,4.079473551,8.3491942968,6.5759723277,1.6500464018,50.0987091875,3.5412975618,12.7044630051,1.2703113136,,3.3197502742,3.9163081077,1.426136843,3.8175989201,113.363705391,58.2932590905,1076.8075592677,1.0,1.2957057285,263.072639838,8.3799038218
2017-12-22,0.7472201131,7.8164177845,13558.1709271914,3.4847717877,6.2805196997,64.0399055092,0.9900447144,19.5102505695,21.7244579431,1.3438791867,32.75963891,6.3629460896,0.8436682696,4.079473551,8.3491942968,6.5759723277,1.6500464018,50.0987091875,3.5412975618,12.7044630051,1.2703113136,,3.3197502742,3.9163081077,1.426136843,3.8175989201,113.363705391,58.2932590905,1076.8075592677,1.0,1.2957057285,263.072639838,8.3799038218
2017-12-21,0.7484863817,7.8217387638,13549.0007589173,3.4905978582,6.2776793996,64.0252129185,0.988700565,19.310565815,21.6839531158,1.3451387132,32.7498102707,6.3637743486,0.84324142,4.0790117211,8.410321275,6.5850408972,1.6492115693,50.1939455266,3.5414453158,12.7209714141,1.2803777722,,3.3066869045,3.9095201956,1.4276920482,3.8209798465,113.4918627203,58.4755881609,1080.8837170082,1.0,1.3028923181,263.394889957,8.419259634
2017-12-20,0.745631068,7.8241452089,13577.9991557619,3.4949767835,6.2847615027,64.1177712115,0.9879273955,19.2461798227,21.6749683411,1.3457154918,32.7496834107,6.3714647531,0.8442380751,4.0740396792,8.3311945969,6.5788096243,1.6511608274,50.2338539468,3.5492612917,12.6730265935,1.2850147742,,3.2885605741,3.907471507,1.4326720135,3.8299704517,113.2629801604,58.6862811313,1081.9670747151,1.0,1.3024060785,264.0354579992,8.3687631912
2017-12-19,0.7485409794,7.8191660323,13581.7981899687,3.4986044151,6.295779413,64.0298570583,0.9847754377,19.04127548,21.7051509769,1.346527954,32.694747526,6.3816290282,0.8458090163,4.0810285038,8.3629366489,6.6030618286,1.6542332741,50.2486678508,3.5518058022,12.734331388,1.2862217711,,3.2869829992,3.9074684936,1.4265414869,3.8310073585,112.6871352449,58.6200625899,1083.7181764358,1.0,1.3030533705,264.8228030111,8.4164763596
2017-12-18,0.7478423061,7.8163628656,13588.5036032217,3.5128444256,6.3111487919,64.234421365,0.9878762187,19.0519711742,21.7761763459,1.3483679525,32.640101738,6.3950826621,0.8478168716,4.0814752014,8.357185248,6.6176345909,1.6581602374,50.488342518,3.5667655786,12.8580754557,1.2874099195,,3.2839338703,3.9192878338,1.427384485,3.8366256889,112.4713861806,58.623314964,1087.0962272149,1.0,1.3049597287,265.9347181009,8.4432386604
2017-12-17,0.7475266813,7.8115365069,13577.0032187024,3.5265119431,6.3055226156,64.0424360495,0.988395731,19.1666101982,21.7499576487,1.3465187193,32.5046586481,6.3920887684,0.8470269355,4.0795358292,8.2862951042,6.6086735558,1.6566152804,50.4218194139,3.5716584787,13.3668473657,1.2764695917,,3.3178892089,3.9244451974,1.4232593596,3.8626969338,112.1887176012,58.8720142301,1088.2009147891,1.0,1.3028968321,265.4836523801,8.4349483314
2017-12-16,0.7475266813,7.8115365069,13577.0032187024,3.5265119431,6.3055226156,64.0424360495,0.988395731,19.1666101982,21.7499576487,1.3465187193,32.5046586481,6.3920887684,0.8470269355,4.0795358292,8.2862951042,6.6086735558,1.6566152804,50.4218194139,3.5716584787,13.3668473657,1.2764695917,,3.3178892089,3.9244451974,1.4232593596,3.8626969338,112.1887176012,58.8720142301,1088.2009147891,1.0,1.3028968321,265.4836523801,8.4349483314
2017-12-15,0.7475266813,7.8115365069,13577.0032187024,3.5265119431,6.3055226156,64.0424360495,0.988395731,19.1666101982,21.7499576487,1.3465187193,32.5046586481,6.3920887684,0.8470269355,4.0795358292,8.2862951042,6.6086735558,1.6566152804,50.4218194139,3.5716584787,13.3668473657,1.2764695917,,3.3178892089,3.9244451974,1.4232593596,3.8626969338,112.1887176012,58.8720142301,1088.2009147891,1.0,1.3028968321,265.4836523801,8.4349483314
2017-12-14,0.7443056142,7.8091177712,13573.0012663571,3.5269734065,6.2839172647,64.3701983959,0.9865766146,19.0997889405,21.6926973407,1.3465597298,32.5073870832,6.3721401435,0.8442380751,4.0841705361,8.2552131701,6.6085268046,1.6511608274,50.5715491769,3.5643731532,13.4689742507,1.282904179,,3.3371886872,3.9113550021,1.4296327564,3.8712536935,112.6129168425,58.775010553,1088.0033769523,1.0,1.3045166737,265.1498522583,8.3991557619
2017-12-13,0.7490201091,7.806066803,13607.0040899796,3.5452453988,6.3421097478,64.4316632584,0.9924164963,19.2079072938,21.8558282209,1.3525903204,32.5800954329,6.4336230402,0.8520790729,4.0864860259,8.3719325153,6.6199727335,1.6664962509,50.4873892297,3.5911724608,13.6220177232,1.2859577369,,3.3151840491,3.9472563054,1.4388207226,3.8549761418,113.31799591,58.9027777778,1090.7208588957,1.0,1.3209781868,267.8595773688,8.4406952965
2017-12-12,0.7484956655,7.8062213157,13602.2522522523,3.539690634,6.3252592215,64.3974162842,0.9919258882,19.0860105388,21.7542070372,1.351436342,32.6100628931,6.4078701343,0.8499065103,4.0676525582,8.3499065103,6.6186469488,1.6622471528,50.4648988611,3.5733469318,13.6117627061,1.2831888492,,3.3189699133,3.9380418154,1.4411014788,3.8279789223,113.4965153833,58.8921468638,1088.9597144314,1.0,1.3208397076,267.1511133775,8.4419513853
2017-12-11,0.748134961,7.8071380129,13545.998643608,3.5273821634,6.3100203459,64.4120888437,0.9900813835,18.9082739912,21.7031197016,1.3509664293,32.6297049847,6.3936927772,0.8477449983,4.0695150899,8.3778399457,6.6182604273,1.6580196677,50.3492709393,3.5633265514,13.6163106138,1.2858596134,,3.2768735164,3.9270091556,1.4453204476,3.8219735504,113.3095964734,59.1687012547,1089.8694472703,1.0,1.3287555103,266.1495422177,8.491013903
2017-12-10,0.7454011242,7.8062510646,13550.0,3.5209504343,6.3376767161,64.4502640095,0.996763754,18.9239482201,21.7637540453,1.3531766309,32.6699029126,6.4293135752,0.8516436723,4.0879747913,8.3175779254,6.6197411003,1.6656446943,50.5331289389,3.578606711,13.6595980242,1.2835973429,,3.2732924544,3.9461761199,1.4611650485,3.8464486459,113.490035769,59.3179185829,1094.6431613013,1.0,1.3302674161,267.8419349344,8.4968489184
2017-12-09,0.7454011242,7.8062510646,13550.0,3.5209504343,6.3376767161,64.4502640095,0.996763754,18.9239482201,21.7637540453,1.3531766309,32.6699029126,6.4293135752,0.8516436723,4.0879747913,8.3175779254,6.6197411003,1.6656446943,50.5331289389,3.578606711,13.6595980242,1.2835973429,,3.2732924544,3.9461761199,1.4611650485,3.8464486459,113.490035769,59.3179185829,1094.6431613013,1.0,1.3302674161,267.8419349344,8.4968489184
2017-12-08,0.7454011242,7.8062510646,13550.0,3.5209504343,6.3376767161,64.4502640095,0.996763754,18.9239482201,21.7637540453,1.3531766309,32.6699029126,6.4293135752,0.8516436723,4.0879747913,8.3175779254,6.6197411003,1.6656446943,50.5331289389,3.578606711,13.6595980242,1.2835973429,,3.2732924544,3.9461761199,1.4611650485,3.8464486459,113.490035769,59.3179185829,1094.6431613013,1.0,1.3302674161,267.8419349344,8.4968489184
2017-12-07,0.7472255218,7.8092652299,13548.1333785848,3.5192601391,6.313846937,64.5774647887,0.9927032072,18.935771254,21.7300186662,1.3504157475,32.6302392669,6.40166299,0.8484642797,4.0882402851,8.2727812659,6.6191243849,1.6594264381,50.6075004242,3.5744951638,13.6515357203,1.2838113015,,3.2940777193,3.9329713219,1.4637705753,3.8650093331,112.7439334804,59.2026981164,1092.7795689801,1.0,1.3305616834,267.1304938062,8.4471406754
2017-12-06,0.7475247525,7.8127274266,13546.0015232292,3.5134975036,6.2977913176,64.5197596683,0.9882372853,18.7890327494,21.6941694169,1.3476347635,32.6301091648,6.3859693662,0.84623847,4.0754844715,8.257171871,6.6149614961,1.6550731996,50.6820682068,3.5662181603,13.5268680714,1.2662266227,,3.2320385885,3.919776593,1.4505373614,3.8494541762,112.1435220445,59.059744436,1092.9169840061,1.0,1.3171701786,266.0996868918,8.4001861725
2017-12-05,0.7443487803,7.8132016544,13512.9990714949,3.4938803073,6.2813370474,64.4057567317,0.9853127374,18.6376297797,21.6535831856,1.3465856335,32.6040347767,6.3765510256,0.8440955516,4.0564699924,8.2913817844,6.6139951042,1.6508820799,50.6271629949,3.5468895079,13.5120283616,1.2632734025,,3.2237697307,3.9112855575,1.4512534819,3.8678990462,112.5770237191,58.7049886047,1086.2328015531,1.0,1.3093610197,265.0122393855,8.4139444585
2017-12-04,0.7393594606,7.814664981,13515.99662874,3.4921196797,6.2720606827,64.398651496,0.9831437,18.6275600506,21.5398230088,1.3478297514,32.6101980615,6.3674673409,0.8428150021,4.0632111252,8.3158870628,6.6187947745,1.6483775811,50.6557100716,3.5420143279,13.6300042141,1.2670880742,,3.2497260851,3.8950695322,1.4564686051,3.8990307627,112.8613569322,58.8085124315,1085.4782975137,1.0,1.3135271808,263.8685208597,8.3973872735
2017-12-03,0.7413967186,7.8126209508,13532.1413546487,3.491543963,6.2616743795,64.4972654607,0.9836769037,18.6741270509,21.4758098443,1.3474127051,32.6302061422,6.3570046277,0.8413967186,4.0908708456,8.3090450147,6.6092553639,1.6456037021,50.3769457299,3.5447202356,13.7069415229,1.2874211191,,3.2666386201,3.8960875053,1.459739167,3.9308371897,112.4947412705,58.643079512,1083.2730332352,1.0,1.3204038704,264.0302902819,8.3708035339
2017-12-02,0.7413967186,7.8126209508,13532.1413546487,3.491543963,6.2616743795,64.4972654607,0.9836769037,18.6741270509,21.4758098443,1.3474127051,32.6302061422,6.3570046277,0.8413967186,4.0908708456,8.3090450147,6.6092553639,1.6456037021,50.3769457299,3.5447202356,13.7069415229,1.2874211191,,3.2666386201,3.8960875053,1.459739167,3.9308371897,112.4947412705,58.643079512,1083.2730332352,1.0,1.3204038704,264.0302902819,8.3708035339
2017-12-01,0.7413967186,7.8126209508,13532.1413546487,3.491543963,6.2616743795,64.4972654607,0.9836769037,18.6741270509,21.4758098443,1.3474127051,32.6302061422,6.3570046277,0.8413967186,4.0908708456,8.3090450147,6.6092553639,1.6456037021,50.3769457299,3.5447202356,13.7069415229,1.2874211191,,3.2666386201,3.8960875053,1.459739167,3.9308371897,112.4947412705,58.643079512,1083.2730332352,1.0,1.3204038704,264.0302902819,8.3708035339
2017-11-30,0.7425521141,7.8085914423,13532.9985652798,3.4981011056,6.2804456072,64.4674656089,0.9873407039,18.5699215124,21.5132078656,1.3491433876,32.6128787239,6.3760654908,0.8439530762,4.0903029792,8.3043294793,6.6146510254,1.6506034264,50.3240779813,3.5408051312,13.6098404929,1.2884631614,,3.2633977551,3.9222719217,1.4616423327,3.9360283568,112.3132753819,58.3964891552,1086.3870368807,1.0,1.321546122,263.9632036459,8.3726896785
2017-11-29,0.7465375835,7.8067134523,13503.9993235816,3.5044389955,6.2926354951,64.3121670753,0.9862179758,18.5241396804,21.5388517798,1.3464953073,32.5399509597,6.3811617485,0.8455229559,4.0890335673,8.2362391139,6.6040415997,1.6536737972,50.2181449226,3.5517037288,13.6769256785,1.2831656379,,3.2075758857,3.9266086074,1.4493108988,3.9565401201,111.8119556946,58.3497928469,1077.9318508498,1.0,1.3212987233,263.4564978439,8.3833601082
2017-11-28,0.753179677,7.801564603,13503.8610363392,3.502102961,6.260346568,64.4174798116,0.9825033647,18.5371803499,21.4190780619,1.3444650067,32.5698183042,6.345474428,0.8411843876,4.1038021534,8.1973418573,6.5974932705,1.6451884253,50.3137617766,3.5387786003,13.7400740242,1.2792732167,,3.2206426649,3.9041890983,1.4432200538,3.9269851952,111.2382234186,58.2881056528,1080.4424629879,1.0,1.313845895,261.5999327052,8.3327725437
2017-11-27,0.7477827979,7.8019578313,13501.999665328,3.5016733601,6.2269076305,64.5021753681,0.9804216867,18.5133868809,21.2776104418,1.34395917,32.6196452477,6.3242971888,0.8366800535,4.1075133869,8.1603915663,6.6018239625,1.6363788487,50.2476572959,3.5213353414,13.7284973226,1.2680722892,,3.2265729585,3.8837014726,1.4478748327,3.9119812584,111.0190763052,58.1319444444,1087.2322623829,1.0,1.3099062918,260.4082998661,8.3048862115
2017-11-26,0.7503578345,7.8087059022,13519.0031152648,3.5154500295,6.2659762566,64.6800538857,0.9808874295,18.6154752884,21.3968173781,1.3460469816,32.6698661278,6.3681906205,0.8419634588,4.1189694367,8.1340405826,6.6049507451,1.6467121327,50.6398922287,3.5454239286,13.9936852741,1.2707754483,,3.2313715585,3.9095731245,1.4528921445,3.9425780921,111.3412477898,58.4793297971,1083.9100783026,1.0,1.3122000505,262.5494653532,8.3049591648
2017-11-25,0.7503578345,7.8087059022,13519.0031152648,3.5154500295,6.2659762566,64.6800538857,0.9808874295,18.6154752884,21.3968173781,1.3460469816,32.6698661278,6.3681906205,0.8419634588,4.1189694367,8.1340405826,6.6049507451,1.6467121327,50.6398922287,3.5454239286,13.9936852741,1.2707754483,,3.2313715585,3.9095731245,1.4528921445,3.9425780921,111.3412477898,58.4793297971,1083.9100783026,1.0,1.3122000505,262.5494653532,8.3049591648
2017-11-24,0.7503578345,7.8087059022,13519.0031152648,3.5154500295,6.2659762566,64.6800538857,0.9808874295,18.6154752884,21.3968173781,1.3460469816,32.6698661278,6.3681906205,0.8419634588,4.1189694367,8.1340405826,6.6049507451,1.6467121327,50.6398922287,3.5454239286,13.9936852741,1.2707754483,,3.2313715585,3.9095731245,1.4528921445,3.9425780921,111.3412477898,58.4793297971,1083.9100783026,1.0,1.3122000505,262.5494653532,8.3049591648
2017-11-23,0.7512238352,7.8095881161,13481.9969615125,3.5116475354,6.2812288994,64.577987846,0.9801654288,18.6467758271,21.4905469278,1.3459655638,32.6747130317,6.3958474004,0.8440243079,4.1082039163,8.1358035111,6.5733457124,1.6507427414,50.5308912897,3.5553679946,13.8762660365,1.2680621202,,3.2413065496,3.9265698852,1.4515530047,3.9179608373,111.2339635381,58.4349257259,1084.191424713,1.0,1.310938555,264.2218095881,8.308575287
2017-11-22,0.7558941186,7.8113030896,13516.001361818,3.523023236,6.3341560984,64.8999914886,0.9880840923,18.8088347945,21.6775895821,1.35202996,32.7398076432,6.4490594944,0.8511362669,4.1103072602,8.2324453145,6.6180100434,1.6646523108,50.6417567453,3.5879649332,13.8811813771,1.2740658779,,3.2588305388,3.9599114818,1.4625074474,3.9626351179,112.0180440889,58.6838028768,1089.5991148183,1.0,1.3195165546,266.8652651289,8.4107583624
2017-11-21,0.7552312681,7.8123399898,13527.0011947431,3.5287591739,6.3504010923,64.9176480628,0.9934289128,18.9474313023,21.7895545315,1.3550093873,32.7752176139,6.455879843,0.8533879502,4.1321897935,8.2684758491,6.6329578426,1.6690561529,50.6357740229,3.6089776412,14.0799624509,1.280593958,,3.2605393412,3.9740570063,1.4662058372,3.9515275644,112.5362689879,59.3603857314,1089.503328213,1.0,1.3198498037,267.0506912442,8.4889059566
2017-11-20,0.754944402,7.8122400475,13523.9962651727,3.5138782786,6.3164417282,65.1027077498,0.991087344,18.9702911468,21.7027417027,1.3557422969,32.7697139462,6.4211866565,0.8488243782,4.148119854,8.2588914354,6.6339869281,1.660130719,50.7265936678,3.5914608268,14.0550038197,1.2788388083,,3.2584670232,3.9482217129,1.4636278754,3.9225023343,112.129700365,59.5424836601,1095.9171547407,1.0,1.3234869705,265.2066887361,8.4530175707
2017-11-19,0.7578211106,7.8121237813,13527.5031793133,3.5153030945,6.3086053412,65.0122933446,0.991606613,19.0422212802,21.6939381094,1.3563374311,32.8300127173,6.4148367953,0.8478168716,4.1610004239,8.2376430691,6.6332344214,1.6581602374,50.8283170835,3.5898261975,14.0131411615,1.2762187368,,3.2774904621,3.9398050021,1.4728274693,3.8869012293,112.60703688,59.3862653667,1096.30351844,1.0,1.3253073336,264.1627808393,8.4309453158
2017-11-18,0.7578211106,7.8121237813,13527.5031793133,3.5153030945,6.3086053412,65.0122933446,0.991606613,19.0422212802,21.6939381094,1.3563374311,32.8300127173,6.4148367953,0.8478168716,4.1610004239,8.2376430691,6.6332344214,1.6581602374,50.8283170835,3.5898261975,14.0131411615,1.2762187368,,3.2774904621,3.9398050021,1.4728274693,3.8869012293,112.60703688,59.3862653667,1096.30351844,1.0,1.3253073336,264.1627808393,8.4309453158
